room_title,woe_room_url,review_id,review
"Escape room ""The Asylum"" by TrapZone Escape Rooms in Los Angeles",https://worldofescapes.com/los-angeles/quests/trapzone-escape-rooms-the-asylum,0,"This is a challenging but enjoyable room. I took my son and a bunch of his friends for his 13th birthday, which happened to be on Friday the 13th. It was just the right amount of spooky and strange to go with the theme of the day. The clues are very challenging but extremely creative and with just a tad bit more time, we probably would have solved it. I'd highly recommend it if you're looking for a challenging, fun, group experience."
"Escape room ""The Asylum"" by TrapZone Escape Rooms in Los Angeles",https://worldofescapes.com/los-angeles/quests/trapzone-escape-rooms-the-asylum,1,This was the first escape room I've ever attempted but it was so fun! It is a little difficult to find but there is lots of parking. The asylum theme brought the whole room to life. (I got scared not going to lie). And the puzzles were challenging and very well thought out. I had a great experience.
"Escape room ""The Asylum"" by TrapZone Escape Rooms in Los Angeles",https://worldofescapes.com/los-angeles/quests/trapzone-escape-rooms-the-asylum,2,We had a great time at TrapZone. There were lots of good puzzles and they weren't repetitive. Most of the puzzles worked well for a group so everyone got involved. Overall a very well designed room.
"Escape room ""The Asylum"" by TrapZone Escape Rooms in Los Angeles",https://worldofescapes.com/los-angeles/quests/trapzone-escape-rooms-the-asylum,3,It was super challenging and fun. A great interactive set up! Better to go with 4-5 people than with a large group if you really want to escape.
"Escape room ""The Asylum"" by TrapZone Escape Rooms in Los Angeles",https://worldofescapes.com/los-angeles/quests/trapzone-escape-rooms-the-asylum,4,"Our whole dental team escaped the asylum with just minutes to spare! We had so much fun and enjoyed the group challenge. Lots of laughs, a few scares, and a lot of brain-busting clues to solve! Can't wait to come back again. Highly recommended for fun and for groups!"
"Escape room ""Are We Dead? VR"" by Virtual Room Los Angeles in Los Angeles",https://worldofescapes.com/los-angeles/quests/virtual-room-los-angeles-are-we-dead,0,This is awesome! Like nothing we have ever done or tried before!
"Escape room ""Are We Dead? VR"" by Virtual Room Los Angeles in Los Angeles",https://worldofescapes.com/los-angeles/quests/virtual-room-los-angeles-are-we-dead,1,"Just played the new Are We Dead game at Virtual Room. It was great! I've played all 3 games at this company and its newest game has polished the interface and introduced a cheeky sense of humor and a cute game mechanic. Our game hosts were fantastic as well, providing appropriate hints to keep the pace of the game fun. We had a wonderful time, thanks!"
"Escape room ""Alcatraz: The Breakout"" by Merlin Entertainments in San Francisco",https://worldofescapes.com/sfbay/quests/merlin-entertainments-alcatraz-the-breakout,0,My first escape room and it was an amazing time! Fun and challenging! it took us 59 minutes to escape Alcatraz! I recommend this escape room to all locals and travelers!
"Escape room ""Alcatraz: The Breakout"" by Merlin Entertainments in San Francisco",https://worldofescapes.com/sfbay/quests/merlin-entertainments-alcatraz-the-breakout,1,This was the best escape room I've done!  It's pretty challenging but solvable.  We learned at the end that there are a few ways to solve some of the puzzles which was really cool.  I did this escape room with a group of friends and we had a blast and really enjoyed our night.
"Escape room ""Alcatraz: The Breakout"" by Merlin Entertainments in San Francisco",https://worldofescapes.com/sfbay/quests/merlin-entertainments-alcatraz-the-breakout,2,"Without giving too much away, this was a very fun escape room with a great theme, but my group left a little disappointed because the last puzzle was too difficult, and required us to get several hints. We had quickly figured out WHAT we had to do, but it was so difficult, I almost believed that it wasn't the right thing to do. I've done many escape rooms, and usually the difficult part is figuring out WHAT the puzzle is, not solving the puzzle. But in general, I really liked many of the puzzles, and especially the theme."
"Escape room ""Attic"" by Escape Hotel in Los Angeles",https://worldofescapes.com/los-angeles/quests/escape-hotel-attic,0,"Great way to celebrate,  any occasion!Can't wait for the next girls night out!Have a creepy fun time trying to escape from THE ATTIC!"
"Escape room ""Attic"" by Escape Hotel in Los Angeles",https://worldofescapes.com/los-angeles/quests/escape-hotel-attic,1,"I had never done an escape room before this one, and I must say it was an excellent first experience. Two other friends and I tackled the Attic room and made it out alive just in the nick of time. One of my friends has done multiple escape rooms before so it was definitely a benefit to have someone on the team with their head in the game. The room was super creepy and dark (very on theme) and the clues were challenging but rewarding to solve. The room was extremely well decorated and believable, I felt like a part of the story and that our mission was real, but it was quite small. I think our group of three was the perfect size. We'd bump into each other sometimes with the limited space, but there were enough puzzles that all of us were working on something different at the same time. The staff were also super friendly and helpful, commending us for finishing such a challenging room. I highly recommend this place and I'm looking forward to going back to finish them all!"
"Escape room ""Attic"" by Escape Hotel in Los Angeles",https://worldofescapes.com/los-angeles/quests/escape-hotel-attic,2,"Came here for a friend's birthday and did The Attic, so fun! We were a group of 4 and did not escape. I would recommend this for a group of friends looking to do somthing a little different. Will definitely be back!"
"Escape room ""Asylum"" by Hourglass Escape Rooms in Russellville",https://worldofescapes.com/russellville/quests/hourglass-escape-rooms-asylum,0,"Had an absolute blast! We were soooo close to escaping ""Asylum"" but didn't quite make it. One of the most fun things I've ever done!! Can't wait to go back!"
"Escape room ""Asylum"" by Hourglass Escape Rooms in Russellville",https://worldofescapes.com/russellville/quests/hourglass-escape-rooms-asylum,1,"My friends and I adventured through The Asylum! It was creepy, challenging, and probably one of the coolest team building exercises a person could go through. Samuel was very humorous and helpful on getting us started, his personality definitely kept us in better spirits on finishing the room! I will certainly be coming back to challenge another room soon!!"
"Escape room ""Asylum"" by Hourglass Escape Rooms in Russellville",https://worldofescapes.com/russellville/quests/hourglass-escape-rooms-asylum,2,Was our first night to go last night. Didn't pass the Asylum escape room but had tons of fun trying. The guy at the front was absolutely funny and made our visit the best! Can't wait to try the others as well!
"Escape room ""The Time Machine: Deja Vu"" by Dynamic Escape Rooms in Phoenix",https://worldofescapes.com/phoenix/quests/dynamic-escape-rooms-deja-vu,0,"Dynamic Escape Rooms has come up with a great game idea. An escape room with varying degrees of challenges. You can chose medium, hard, or extreme depending on how experienced or brave you are! And apparently even if you chose one style one time, when you come back to do another style, you don't play it the same way, so it's almost like a completely different room. We chose the medium Deja Vu and it was just right for us. You don't have to be a Doctor Who fan to do this room. It just adds to the fun and the geekiness if you are. You don't even have to be a sci-fi fan to enjoy this room. The decor is great and It was a very fun experience. Our gamemasters were Ignacio and Adam. Ignacio knew exactly when to give nudges and hints, making him one of the best gamemasters we have ever had. (Thx, Ignacio!) Also, Adam is one of the best front lobby people. He is also available on the website for a chat if you have questions. (Thx, Adam!) If you want to play a private room, you don't need to ""buy out"" the rest of the spots. You only pay $30 extra to make it yours alone! The lobby and restrooms were clean and uncluttered. This room would appeal to all ages, sci-fi fans, Doctor Who fans, puzzle fans, game fans. In other words, if you like escape games, we recommend this business to anybody and everybody, travelers and locals alike!"
"Escape room ""The Time Machine: Deja Vu"" by Dynamic Escape Rooms in Phoenix",https://worldofescapes.com/phoenix/quests/dynamic-escape-rooms-deja-vu,1,"This was my first ‘escape room’ experience and the team at Dynamic Escape Rooms have set the bar very high. Initially I wasn’t thrilled with the idea of being locked in a room and forced to escape, but was immediately comforted by the amazing staff that assured me that this wasn’t the typical escape room. I could leave and take a break as needed, the door wasn’t locked, and to think of it as an interactive experience instead. And it was just that. I was amazed at the complexity and range of the puzzles in the room and the imaginative story line that linked the entire experience together. I first played at the medium level of the Time Machine Game, my team and I barely completed it on time, but felt we could definitely complete the hard level now that we were familiar with the layout. We couldn’t have been more wrong. I was amazed at how much more complex and different the puzzles had become with a change in levels, needles to say we did not complete the level on time. I will definitely be back and will be recommending Dynamic Escape Rooms to all of my friends. Great Job Dynamic!!!"
"Escape room ""The Time Machine: Deja Vu"" by Dynamic Escape Rooms in Phoenix",https://worldofescapes.com/phoenix/quests/dynamic-escape-rooms-deja-vu,2,"WOW! What an amazing experience! I have been waiting for so long for a great escape room experience. I have been to escape rooms in Las Vegas, Palm Springs and Phoenix, none compared to Dynamic. The staff is professional, courteous and helpful. The room can be set at different levels, I can't wait to go back and try a harder level! I definitely recommend checking out Dynamic Escape Rooms to all looking for a fun and immersive challenge! Great job Dynamic Escape Rooms staff and creators can't wait to go back!"
"Escape room ""The Operator"" by Panic Haus in Jonesboro",https://worldofescapes.com/jonesboro/quests/panic-haus-the-operator,0,None
"Escape room ""Time Travel - Chapter 2 VR"" by Virtual Room Los Angeles in Los Angeles",https://worldofescapes.com/los-angeles/quests/virtual-room-los-angeles-time-travel-chapter-2,0,"This is an awesome game! Time flies in there, now I can better understand my son and his “game addiction”;) Will be back soon"
"Escape room ""Time Travel - Chapter 2 VR"" by Virtual Room Los Angeles in Los Angeles",https://worldofescapes.com/los-angeles/quests/virtual-room-los-angeles-time-travel-chapter-2,1,"We had a really great time at the Virtual Room on Hollywood Blvd. We had so much fun we went back for the second challenge. The staff was amazing, the concept is great, and the 3 of us had a blast. Great for all ages!"
"Escape room ""Time Travel - Chapter 2 VR"" by Virtual Room Los Angeles in Los Angeles",https://worldofescapes.com/los-angeles/quests/virtual-room-los-angeles-time-travel-chapter-2,2,"Great visual effects, helpful staff. Fun experience had by all! Would highly recommend!!"
"Escape room ""Dark Seas Hideout"" by Secret Spot Escape Rooms in San Diego",https://worldofescapes.com/san-diego/quests/secret-spot-escape-rooms-dark-seas-hideout,0,Trevor is the BEST! Made this escape room experience so enjoyable! Super fun activity!
"Escape room ""Dark Seas Hideout"" by Secret Spot Escape Rooms in San Diego",https://worldofescapes.com/san-diego/quests/secret-spot-escape-rooms-dark-seas-hideout,1,"This was a very fun room! It was very immersive and we loved how much detail went into the room. The puzzles were challenging, but very doable. Our host was awesome :) He made sure that the room was comfortable for us and gave perfect hints. We had a great experience."
"Escape room ""Dark Seas Hideout"" by Secret Spot Escape Rooms in San Diego",https://worldofescapes.com/san-diego/quests/secret-spot-escape-rooms-dark-seas-hideout,2,So much fun!Don’t be scared! Great for beginners and even those with experience.The younger guy running it 2/15 did an incredible job!
"Escape room ""Art Heist"" by Great Room Escape San Diego in San Diego",https://worldofescapes.com/san-diego/quests/great-room-escape-sd-art-heist,0,So much fun! We loved every second of it. Definitely recommended
"Escape room ""Art Heist"" by Great Room Escape San Diego in San Diego",https://worldofescapes.com/san-diego/quests/great-room-escape-sd-art-heist,1,Although my team failed the challenge and did not solve the puzzle it was fun and I Would definitely do another one
"Escape room ""Art Heist"" by Great Room Escape San Diego in San Diego",https://worldofescapes.com/san-diego/quests/great-room-escape-sd-art-heist,2,I've been to a few escape rooms and this place is one of my favorites! Can't wait to see what new rooms they come out with I
"Escape room ""Museum Heist"" by Breakout Games - Montgomery in Montgomery",https://worldofescapes.com/montgomery/quests/breakout-montgomery-museum-heist,0,Already played 3 games and loved every game so far! We played Museum Heist tonight and our game master Brady was awesome!! Thank you for making this a great birthday and we can't wait to come play Mystery Mansion!
"Escape room ""Museum Heist"" by Breakout Games - Montgomery in Montgomery",https://worldofescapes.com/montgomery/quests/breakout-montgomery-museum-heist,1,"We took part in the Museum Heist game. 2 adults and 2 15 yr old boys. This was the most fun we've had in a while. You are locked in a room with clues that you have to figure out in an hour in order to escape the room and get the picture to prove you got out in time. The clues are some common sense, some general math and problem-solving. We visited 2 other game rooms with other companies and this one is by far the best. I am so glad they opened up in Montgomery. They are also located in a great side of town!!"
"Escape room ""Museum Heist"" by Breakout Games - Montgomery in Montgomery",https://worldofescapes.com/montgomery/quests/breakout-montgomery-museum-heist,2,"I went here with my family. We were a group of 8 ranging from ages 7 to 66 (grandchildren, children, and parents) and everyone had a great time. We did the museum heist room and we barely got out in time. This place is clean, the staff is friendly, and one hour goes by really fast. Everyone is our group was able to participate and were genuinely excited and happy when we left."
"Escape room ""Museum Heist"" by Breakout Games - Montgomery in Montgomery",https://worldofescapes.com/montgomery/quests/breakout-montgomery-museum-heist,3,"We played the museum heist on Saturday 5-21, had an absolute BLAST!!! We've been to other gaming places similar to Breakout Montgomery and I must say this one is the best by far!!! Thanks to the owners & staff for making it awesome."
"Escape room ""Startup Escape"" by Startup Escape in San Francisco",https://worldofescapes.com/sfbay/quests/startup-escape,0,"Fyi to set expectations, my friends and I have done several dozen escape rooms. Not sure experts but not new to the scene either. We loved the puzzles. They were refreshing compared to some of the overused ones we've seen. They did an EXCELLENT job with the startup tech theme. Lots of jokes that techies are sure to love. But if you're not from the startup world, you'll still be able to enjoy the puzzles and story without feeling lost. Great for group sizes 5-8. The first few puzzles are a little linear to get everyone warmed up, but the following ones can be parallelized so everyone's working on something and not feeling bottlenecked. Definitely would recommend!"
"Escape room ""Startup Escape"" by Startup Escape in San Francisco",https://worldofescapes.com/sfbay/quests/startup-escape,1,Silicon Valley's Startup Escape room is a love letter to the Product Hunt generation
"Escape room ""Startup Escape"" by Startup Escape in San Francisco",https://worldofescapes.com/sfbay/quests/startup-escape,2,"With such a market saturation of Escape Rooms, it was really refreshing to find one that cultivates such innovation. The concept of launching your startup and a set amount of money is such a nice change of pace from the generic murder or end of world scenarios that seem to dominate the landscape. Thought this balanced difficulty and entertainment extremely well, and look forward to seeing more from the creator down the road!"
"Escape room ""Big Top Circus"" by North Valley Escape Room in Phoenix",https://worldofescapes.com/phoenix/quests/north-valley-escape-room-big-top-circus,0,"My boyfriend and I are escape room enthusiasts and North Valley Escape Room continues to surpass our expectations with every new room they open! We have done all of their rooms, most recently doing their Big Top Circus. Their circus room is amazing! Seriously, I cannot say enough good things about this room. It is now in my top five favorite rooms (we've done 121 total so far to give you a comparison). It is very aesthetically-pleasing and the puzzles are very clever, well-themed and challenging. All of their other rooms are very well done, too. One thing that sets North Valley apart from some other local escape room places is their employees. They are personable, fun, helpful and have a genuine passion for escape rooms and talking to others that do as well. Their clue system is very fluent and doesn't lead you in the wrong direction and they are quick to deliver them when needed. We love North Valley and can't wait for their next room to open because they never disappoint. There is a lot of heart that goes into their rooms and it definitely shows. Keep up the great work and keep wowing us with whatever comes next."
"Escape room ""Big Top Circus"" by North Valley Escape Room in Phoenix",https://worldofescapes.com/phoenix/quests/north-valley-escape-room-big-top-circus,1,"We did ZZ's Big Top Circus but failed and probably needed a few more minutes. It was really thought out and well done and lots of riddles, puzzles and locks, but it was linear so we couldn't work on different puzzles/riddles individually. We had to ask for quite a few clues since some of them were a bit difficult. There were multiple rooms and it was fun seeing each themed room. I can't wait to try The Great Outdoors next time!"
"Escape room ""Big Top Circus"" by North Valley Escape Room in Phoenix",https://worldofescapes.com/phoenix/quests/north-valley-escape-room-big-top-circus,2,"This place is absolutely top-notch when it comes to escape rooms. We've done and made it out of three of the rooms (Big Top Circus, The Great Outdoors, and Alcatraz). We even did two in one day because we couldn't get enough! I've been through a few other rooms, and NVER really knows how to serve up an immersive, detailed experience for all involved. We'll definitely be returning to try all of the other rooms!"
"Escape room ""Prison Break"" by Room Escape Los Angeles in Los Angeles",https://worldofescapes.com/los-angeles/quests/prison-la,0,The most creative way to spend an hour with family and friends! Its an absolute must do in Los Angeles!
"Escape room ""Prison Break"" by Room Escape Los Angeles in Los Angeles",https://worldofescapes.com/los-angeles/quests/prison-la,1,Great place and great people.....very intense and intriguing game.U gonna love it just need to try it....great story play!
"Escape room ""Prison Break"" by Room Escape Los Angeles in Los Angeles",https://worldofescapes.com/los-angeles/quests/prison-la,2,"Fun, strategic and masterfully designed! This place offers both a mentally stimulating challenge as well as provides a fantastic group experience! Excellent team building game if you're looking for that!"
"Escape room ""Prison Break"" by Room Escape Los Angeles in Los Angeles",https://worldofescapes.com/los-angeles/quests/prison-la,3,We had so much fun although the world was destroy lol. I love it definite coming back maybe with a bigger groups so I don't get frustrated hahaha they forgot to send my pictures !
"Escape room ""Prison Break"" by Room Escape Los Angeles in Los Angeles",https://worldofescapes.com/los-angeles/quests/prison-la,4,Incredibly addictive! Great family/friends activity! Pure puzzle solving and intuitiveness to solve the mission at hand. Tell everyone and anyone! Can you escape?
"Escape room ""Prison Break"" by Room Escape Los Angeles in Los Angeles",https://worldofescapes.com/los-angeles/quests/prison-la,5,Amazing Experience! Loved it. I went with 2 friends and we had a lot of fun!
"Escape room ""Prison Break"" by Room Escape Los Angeles in Los Angeles",https://worldofescapes.com/los-angeles/quests/prison-la,6,RoomEscape is the industry standard of what escape rooms should aspire to be. Very clean cut puzzles with great implementations of technology. I have done all 4 of their rooms and each has a well thought out combination of puzzles to make their games interesting for a variety of group sizes. Their themes are excellent choices and provide a new experience with each room. Would highly recommend.
"Escape room ""The Gentleman's Den"" by Escape Redding in Redding",https://worldofescapes.com/redding/quests/escape-redding-the-gentlemans-den,0,None
"Escape room ""The Lost Expedition"" by Steal and Escape in San Diego",https://worldofescapes.com/san-diego/quests/steal-and-escape-the-lost-expedition,0,"We tried the game titled ""The Lost Expedition"" which was rated medium-hard as far as it's level of difficulty. Without giving anything away, we'll say that it's a lot different than what you're used to, and has a lot of parts to solving which will make your team think outside the box, communicate well, but this particular Escape Room had a particularly good ""flow"" as you progress through the room. We will say that the actual room used for the puzzle, are well thought out, Jason was a great host, and we all agree that this Escape Room is one of our Top 5 favorites we've ever tried. Not because we solved it, but because it was VERY fun to do! Have you ever done an Escape Room where it's a lock defeating puzzle and all you managed to do was open 15+ locks? Well, this Escape Room is far from that, and was really really interesting. Give Steal and Escape a try! We think you'll like their games A LOT! Steal and Escape's experiences cost $32/person, but we also think it was time very well spent in our humble opinion."
"Escape room ""The Lost Expedition"" by Steal and Escape in San Diego",https://worldofescapes.com/san-diego/quests/steal-and-escape-the-lost-expedition,1,"So I actually ran The Lost Expedition as my first escape room ever on December 19, and while I thought I had done a bunch of research ahead of time on how escape rooms work and what to expect, this room subverted my expectations and set up a tough standard for future rooms I would do.Everything in the room is user-activated (really heavy arduino use), and one of the mechanics of the room actually gives the players more agency in their experience. There are no traditional padlocks or number pads. There is a critical path for the players to follow, but non-linear encounters line that path. Certain players have roles defined in the context of the game that provide a natural kick to encourage participation and communication, and I feel like that's really clever and probably doesn't get enough credit.Jason is a great game master and clearly has the experience to know when and how to nudge versus hint, and crafted an experience for our group that felt appropriately challenging, but never frustrating. My first experience with an escape room just happened to be this one, and it was so great that I was motivated to visit a different facility on the same night. The only bummer here is that so much heart and soul has to go into the creation of each room that I don't want to come back too soon, because once I play Mysterious Stranger I'm going to have to wait until the next room is released."
"Escape room ""The Lost Expedition"" by Steal and Escape in San Diego",https://worldofescapes.com/san-diego/quests/steal-and-escape-the-lost-expedition,2,"My group and I completed The Lost Expedition and HIGHLY recommend this company and room! For my birthday my group and I decided to do an escape room crawl in San Diego and this was our first stop. Not only is this room very immersive, the staff is also extremely nice.We originally were supposed to have four people playing this room, but plans changed and could only do it with three. Instead of turning us away and saying that we couldn't do the room, the two gentlemen working just came in at one point to help us with the one puzzle that required four people. Without giving too much away, the room begins with everyone being assigned a role that will help you in completing the room. I really liked this idea because it ensures that everyone gets to be involved in the room, instead of just have a few players steamroll everyone else. The team elements that are required to escape really add to the experience in my opinion.The other major difference with this room is that it isn't your traditional 60 minute room. It's all dependent on the choices you make throughout the game how long it will last. Your time could end in 20 minutes, or it can end in two hours. We will definitely be back next time we're in San Diego to do their other room, and can't wait to see what this company has in store for the future!"
"Escape room ""Wizard Escape"" by Unity Escape Rooms in Redlands",https://worldofescapes.com/redlands/quests/unity-escape-rooms-wizard-escape,0,My son celebrated his thirteenth birthday here with seven friends in the Wizard Room. They had a blast. The steam coming out of the dragon's nose on the door was awesome! The ladies that work there are good with tweens and teens. Would definitely come again.
"Escape room ""Escape the Asylum"" by All Saints Lunatic Asylum in Hesperia",https://worldofescapes.com/hesperia/quests/all-saints-lunatic-asylum-escape-the-asylum,0,We had an awesome time. The staff were extremely friendly. puzzles very well put together. We can't wait to go back. A must do in Apple Valley.
"Escape room ""Escape the Asylum"" by All Saints Lunatic Asylum in Hesperia",https://worldofescapes.com/hesperia/quests/all-saints-lunatic-asylum-escape-the-asylum,1,This one was awesome. If you're in for a scary escape room this is definitely the one to go to. Can't wait to go for the IT themed weekend!
"Escape room ""Inventor's Secret"" by Inferno Escape Room in Phoenix",https://worldofescapes.com/phoenix/quests/inferno-escape-room-inventors-secret,0,Great set design! Host was funny and cool. 
"Escape room ""Inventor's Secret"" by Inferno Escape Room in Phoenix",https://worldofescapes.com/phoenix/quests/inferno-escape-room-inventors-secret,1,This is Inferno Escape Room's best set design! Really cool features that give it a steampunk feel. Show up in costume for even more fun! 
"Escape room ""Inventor's Secret"" by Inferno Escape Room in Phoenix",https://worldofescapes.com/phoenix/quests/inferno-escape-room-inventors-secret,2,"Played inventors secret and loved the look of this room! The puzzles were awesome and well planned. I dont want to give away too much, but there are some fun and surprising effects and the ending was a highlight! "
"Escape room ""Inventor's Secret"" by Inferno Escape Room in Phoenix",https://worldofescapes.com/phoenix/quests/inferno-escape-room-inventors-secret,3,A great room with unique puzzles! Love the theme and atmosphere. I have played all the rooms at inferno and they all are fun and challenging!
"Escape room ""Inventor's Secret"" by Inferno Escape Room in Phoenix",https://worldofescapes.com/phoenix/quests/inferno-escape-room-inventors-secret,4,"Great new place. Friendly owners. The Inventor's Secret had some fun, unique puzzles. Looking forward to trying their other room soon! "
"Escape room ""Alice's Dream"" by Escape Room 831 in Salinas",https://worldofescapes.com/salinas/quests/escape-room-831-alices-dream,0,"Just had a great time escaping the Alice in Wonderland room. By far the best escape room I've done so far. The owner was super nice and friendly. We trusted other reviews for this specific place and it was fun. The decor was excellent and all the features worked, nothing was broken or not working as it should. We were able to really get lost in the game and dice into it. Definitely recommend this place and the Alice room"
"Escape room ""Alice's Dream"" by Escape Room 831 in Salinas",https://worldofescapes.com/salinas/quests/escape-room-831-alices-dream,1,We booked our Escape Room experience this afternoon; we chose Alice's Dream. We had so much fun! I love the setup in each room - super cute! Totally Alice in Wonderland theme. We find the puzzles & riddles challenging. You don't have to know anything about Alice in Wonderland to solve the puzzles. Christina was super nice & friendly;she gave us clues to help us move along & not get stuck.  She said she does not penalize us if we ask for help; what matters is we have fun. We would come back here again & try out other escape rooms. And their restrooms are super clean which is important to me & what I always like in a business.
"Escape room ""Alice's Dream"" by Escape Room 831 in Salinas",https://worldofescapes.com/salinas/quests/escape-room-831-alices-dream,2,I brought my family here for my parents' and little sister's first time doing an escape room and we all had an incredible time! I was always worried my parents might get frustrated or not really understand what's going on but Alice's Dream is really family friendly and great for all levels. Barry and his wife did such an amazing job into the production of the escape room - it really felt like we were in Alice's dream from Alice in Wonderland! I will say that nothing is actually frightening but I did scream multiple times when things would open up but that's just me being me LOL I would 100% recommend this place to everyone!
"Escape room ""Ancestors"" by Breakout Escape Rooms in Riverside",https://worldofescapes.com/riverside/quests/breakout-escape-rooms-ancestors,0,None
"Escape room ""Ex Machina"" by Escape Oakland in San Francisco",https://worldofescapes.com/sfbay/quests/escape-oakland-ex-machina,0,"I've played Ex Machina and their new game The Society. Both were fun! Game master Theo was friendly and explained rules and game story thoroughly. Game themselves had good design, non-standard puzzles and solid support throughout the game. Lobby has some board games so you won't get bored while waiting.Nice place! Will come back for more :)"
"Escape room ""Ex Machina"" by Escape Oakland in San Francisco",https://worldofescapes.com/sfbay/quests/escape-oakland-ex-machina,1,"This place is awesome! I played 2 of their 4 games, Ex Machina and their newest game the society. Both had super immersive set design, creative stories and cool techy puzzles. There aren't a lot of escape room options in the east bay, so I'm super glad this place opened!"
"Escape room ""Ex Machina"" by Escape Oakland in San Francisco",https://worldofescapes.com/sfbay/quests/escape-oakland-ex-machina,2,"Fantastic fun and more to come! We will return as soon as possible to do the other rooms.Room: Ex MachinaOverall: Wonderful, friendly, and open customer service, Intriguing premise and unique ""in world"" tech and appropriately ""authentic"" props for immersion. Not too linear but becomes more linear as you near the finale. Enjoyable, relatively non-complicated tech and puzzles. The puzzles are strong and logical but certainly not too easy. No tedious task ""puzzles"" that can waste time. Outcome: We didn't make it but came close by being in the home stretch of the last set of challengesTime: Visited during soft opening several weeks ago; owner was extremely open and honest with us about the additional challenges that this may entail but it did not take away from the wonderful experience in the least. Should only get even better and better.Team: 4 - 2 adults and 2 teens - we've done 6 escapes rooms previouslyDifficulty: This was a challenging room for us but not impossible; This would be very challenging to first timers."
"Escape room ""Antidote"" by Escapology San Diego in San Diego",https://worldofescapes.com/san-diego/quests/escapology-sd-antidote,0,"Did Antidote today and had a great time, we had Oscar as our host and he was very friendly. We also got to meet Josh who was our game master. He knew exactly when to send us a hint when we needed it. Would highly recommend. Will be back to do the other two rooms."
"Escape room ""Antidote"" by Escapology San Diego in San Diego",https://worldofescapes.com/san-diego/quests/escapology-sd-antidote,1,"That was tons of fun! We did the ""easy"" Antidote room and barely made it out with 5 minutes but we had to ask for help a lot! Great game masters and fun experience! Will definately be back!"
"Escape room ""Antidote"" by Escapology San Diego in San Diego",https://worldofescapes.com/san-diego/quests/escapology-sd-antidote,2,This was my first escape room and it was awesome. We made it in and out in 21 minutes and only used the free clues. I'll admit it was a little challenging with all the clues spread out between the rooms but it was worth the brain power. I hope I can come back again and try the other ones.
"Escape room ""Antidote"" by Escapology San Diego in San Diego",https://worldofescapes.com/san-diego/quests/escapology-sd-antidote,3,We had so much fun we went back for a second one. Augustus was an awesome host.
